"x"
"430"	"Hand2"
"431"	"Hbp1"
"432"	"Hdx"
"433"	"Helt"
"434"	"Hes1"
"435"	"Hes2"
"436"	"Hes3"
"437"	"Hes5"
"438"	"Hes6"
"439"	"Hes7"
"440"	"Hesx1"
"441"	"Hey1"
"442"	"Hey2"
"443"	"Heyl"
"444"	"Hhex"
"445"	"Hic1"
"446"	"Hic2"
"447"	"Hif1a"
"448"	"Hif3a"
"449"	"Hinfp"
"450"	"Hivep1"
"451"	"Hivep2"
"452"	"Hivep3"
"453"	"Hlf"
"454"	"Hlx"
"455"	"Hmbox1"
"456"	"Hmg20a"
"457"	"Hmg20b"
"458"	"Hmga1"
"459"	"Hmga1b"
"460"	"Hmga2"
"461"	"Hmgb1"
"462"	"Hmgb2"
"463"	"Hmgb3"
"464"	"Hmgb4"
"465"	"Hmgxb3"
"466"	"Hmgxb4"
"467"	"Hmx1"
"468"	"Hmx2"
"469"	"Hmx3"
"470"	"Hnf1a"
"471"	"Hnf1b"
"472"	"Hnf4a"
"473"	"Hnf4g"
"474"	"Homez"
"475"	"Hopx"
"476"	"Hoxa1"
"477"	"Hoxa10"
"478"	"Hoxa11"
"479"	"Hoxa13"
"480"	"Hoxa2"
"481"	"Hoxa3"
"482"	"Hoxa4"
"483"	"Hoxa5"
"484"	"Hoxa6"
"485"	"Hoxa7"
"486"	"Hoxa9"
"487"	"Hoxb1"
"488"	"Hoxb13"
"489"	"Hoxb2"
"490"	"Hoxb3"
"491"	"Hoxb4"
"492"	"Hoxb5"
"493"	"Hoxb6"
"494"	"Hoxb7"
"495"	"Hoxb8"
"496"	"Hoxb9"
"497"	"Hoxc10"
"498"	"Hoxc11"
"499"	"Hoxc12"
"500"	"Hoxc13"
"501"	"Hoxc4"
"502"	"Hoxc5"
"503"	"Hoxc6"
"504"	"Hoxc8"
"505"	"Hoxc9"
"506"	"Hoxd1"
"507"	"Hoxd10"
"508"	"Hoxd11"
"509"	"Hoxd12"
"510"	"Hoxd13"
"511"	"Hoxd3"
"512"	"Hoxd4"
"513"	"Hoxd8"
"514"	"Hoxd9"
"515"	"Hsf1"
"516"	"Hsf2"
"517"	"Hsf3"
"518"	"Hsf4"
"519"	"Hsf5"
"520"	"Hsfy2"
"521"	"Id1"
"522"	"Id2"
"523"	"Id3"
"524"	"Id4"
"525"	"Ikzf1"
"526"	"Ikzf2"
"527"	"Ikzf3"
"528"	"Ikzf4"
"529"	"Ikzf5"
"530"	"Insm1"
"531"	"Insm2"
"532"	"Irf1"
"533"	"Irf2"
"534"	"Irf3"
"535"	"Irf4"
"536"	"Irf5"
"537"	"Irf6"
"538"	"Irf7"
"539"	"Irf8"
"540"	"Irf9"
"541"	"Irx1"
"542"	"Irx2"
"543"	"Irx3"
"544"	"Irx4"
"545"	"Irx5"
"546"	"Irx6"
"547"	"Isl1"
"548"	"Isl2"
"549"	"Isx"
"550"	"Jarid2"
"551"	"Jazf1"
"552"	"Jdp2"
"553"	"Jun"
"554"	"Junb"
"555"	"Jund"
"556"	"Khsrp"
"557"	"Klf1"
"558"	"Klf10"
"559"	"Klf11"
"560"	"Klf12"
"561"	"Klf13"
"562"	"Klf14"
"563"	"Klf15"
"564"	"Klf16"
"565"	"Klf17"
"566"	"Klf2"
"567"	"Klf3"
"568"	"Klf4"
"569"	"Klf5"
"570"	"Klf6"
"571"	"Klf7"
"572"	"Klf8"
"573"	"Klf9"
"574"	"Kmt2c"
"575"	"L3mbtl1"
"576"	"L3mbtl3"
"577"	"L3mbtl4"
"578"	"Lbx1"
"579"	"Lbx2"
"580"	"Lcor"
"581"	"Lcorl"
"582"	"Lef1"
"583"	"Lhx1"
"584"	"Lhx2"
"585"	"Lhx3"
"586"	"Lhx4"
"587"	"Lhx5"
"588"	"Lhx6"
"589"	"Lhx8"
"590"	"Lhx9"
"591"	"Lin28a"
"592"	"Lin28b"
"593"	"Litaf"
"594"	"Lmx1a"
"595"	"Lmx1b"
"596"	"LO018689.1"
"597"	"LO018689.4"
"598"	"Lrrfip1"
"599"	"Lrrfip2"
"600"	"Ltf"
"601"	"Lyar"
"602"	"Lyl1"
"603"	"Mael"
"604"	"Maf"
"605"	"Maf1"
"606"	"Mafa"
"607"	"Mafb"
"608"	"Maff"
"609"	"Mafg"
"610"	"Mafk"
"611"	"Max"
"612"	"Maz"
"613"	"Mbd1"
"614"	"Mbd2"
"615"	"Mbd3"
"616"	"Mbd4"
"617"	"Mbtps2"
"618"	"Mecom"
"619"	"Mecp2"
"620"	"Mef2a"
"621"	"Mef2b"
"622"	"Mef2c"
"623"	"Mef2d"
"624"	"Meis1"
"625"	"Meis2"
"626"	"Meis3"
"627"	"Meox1"
"628"	"Meox2"
"629"	"Mesp1"
"630"	"Mesp2"
"631"	"Mga"
"632"	"Mier1"
"633"	"Mier2"
"634"	"Mier3"
"635"	"Mis18bp1"
"636"	"Mitf"
"637"	"Mixl1"
"638"	"Mkrn2"
"639"	"Mkx"
"640"	"Mllt10"
"641"	"Mlx"
"642"	"Mlxip"
"643"	"Mlxipl"
"644"	"Mnt"
"645"	"Mnx1"
"646"	"Msc"
"647"	"Msgn1"
"648"	"Msx1"
"649"	"Msx2"
"650"	"Msx3"
"651"	"Mta1"
"652"	"Mta2"
"653"	"Mta3"
"654"	"Mtf1"
"655"	"Mxd1"
"656"	"Mxd3"
"657"	"Mxd4"
"658"	"Mxi1"
"659"	"Myb"
"660"	"Mybl1"
"661"	"Mybl2"
"662"	"Myc"
"663"	"Mycl"
"664"	"Mycn"
"665"	"Mycs"
"666"	"Myef2"
"667"	"Myf5"
"668"	"Myf6"
"669"	"Mynn"
"670"	"Myod1"
"671"	"Myog"
"672"	"Myrf"
"673"	"Myrfl"
"674"	"Mysm1"
"675"	"Myt1"
"676"	"Myt1l"
"677"	"Mzf1"
"678"	"Nanog"
"679"	"Ncoa1"
"680"	"Ncor1"
"681"	"Ncor2"
"682"	"Neurod1"
"683"	"Neurod2"
"684"	"Neurod4"
"685"	"Neurod6"
"686"	"Neurog1"
"687"	"Neurog2"
"688"	"Neurog3"
"689"	"Nfat5"
"690"	"Nfatc1"
"691"	"Nfatc2"
"692"	"Nfatc3"
"693"	"Nfatc4"
"694"	"Nfe2"
"695"	"Nfe2l1"
"696"	"Nfe2l2"
"697"	"Nfe2l3"
"698"	"Nfia"
"699"	"Nfib"
"700"	"Nfic"
"701"	"Nfil3"
"702"	"Nfix"
"703"	"Nfkb1"
"704"	"Nfkb2"
"705"	"Nfrkb"
"706"	"Nfx1"
"707"	"Nfxl1"
"708"	"Nfya"
"709"	"Nfyb"
"710"	"Nfyc"
"711"	"Nhlh1"
"712"	"Nhlh2"
"713"	"Nkrf"
"714"	"Nkx1-1"
"715"	"Nkx1-2"
"716"	"Nkx2-1"
"717"	"Nkx2-2"
"718"	"Nkx2-3"
"719"	"Nkx2-4"
"720"	"Nkx2-5"
"721"	"Nkx2-6"
"722"	"Nkx2-9"
"723"	"Nkx3-1"
"724"	"Nkx3-2"
"725"	"Nkx6-1"
"726"	"Nkx6-2"
"727"	"Nkx6-3"
"728"	"Nme2"
"729"	"Nobox"
"730"	"Noto"
"731"	"Npas1"
"732"	"Npas2"
"733"	"Npas3"
"734"	"Npas4"
"735"	"Nr0b1"
"736"	"Nr0b2"
"737"	"Nr1d1"
"738"	"Nr1d2"
"739"	"Nr1h2"
"740"	"Nr1h3"
"741"	"Nr1h4"
"742"	"Nr1h5"
"743"	"Nr1i2"
"744"	"Nr1i3"
"745"	"Nr2c1"
"746"	"Nr2c2"
"747"	"Nr2e1"
"748"	"Nr2e3"
"749"	"Nr2f1"
"750"	"Nr2f2"
"751"	"Nr2f6"
"752"	"Nr3c1"
"753"	"Nr3c2"
"754"	"Nr4a1"
"755"	"Nr4a2"
"756"	"Nr4a3"
"757"	"Nr5a1"
"758"	"Nr5a2"
"759"	"Nr6a1"
"760"	"Nrf1"
"761"	"Nrl"
"762"	"Nsd2"
"763"	"Obox1"
"764"	"Obox3"
"765"	"Obox5"
"766"	"Obox6"
"767"	"Obox7"
"768"	"Obox8"
"769"	"Olig1"
"770"	"Olig2"
"771"	"Olig3"
"772"	"Onecut1"
"773"	"Onecut2"
"774"	"Onecut3"
"775"	"Osr1"
"776"	"Osr2"
"777"	"Otp"
"778"	"Otx1"
"779"	"Otx2"
"780"	"Ovol1"
"781"	"Ovol2"
